Id;País;1970;1970;1971;1971;1972;1972;1973;1973;1974;1974;1975;1975;1976;1976;1977;1977;1978;1978;1979;1979;1980;1980;1981;1981;1982;1982;1983;1983;1984;1984;1985;1985;1986;1986;1987;1987;1988;1988;1989;1989;1990;1990;1991;1991;1992;1992;1993;1993;1994;1994;1995;1995;1996;1996;1997;1997;1998;1998;1999;1999;2000;2000;2001;2001;2002;2002;2003;2003;2004;2004;2005;2005;2006;2006;2007;2007;2008;2008;2009;2009;2010;2010;2011;2011;2012;2012;2013;2013;2014;2014;2015;2015;2016;2016;2017;2017;2018;2018;2019;2019;2020;2020;2021;2021
55;Hong Kong;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74200;89040;55650;66780;0;0;0;0;0;0;0;0;0;0;77;103;0;0;0;0;28371;39910;2751;3678;19211;33468;16170;24239;818;772;1170;1126;2010;2564
56;Hungria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51612;43276;34408;25806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;Ilha de Man;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;59;24;22;14;60
58;India;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;41;66;83;0;0;258;360
59;Indonêsia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2120;3737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;Irã;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7473;4470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;206;5;84
61;Iraque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;7705;1166;828;2210;1513;5679;7062;4915;5489;504;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;Israel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10470;10615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18550;46097;18550;46097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;Itália;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;394;0;0;0;0;0;0;0;0;0;0;20057;19098;18550;23065;78000;101689;19500;25849;58500;140673;37500;88201;0;0;0;0;0;0;0;0;0;0;6;20;0;0;0;0;0;0;0;0;0;0;4968;14205
64;Iugoslâvia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1950;1915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;Jamaica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19875;25838;41825;66251;23850;42930;47700;85860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;Japão;0;0;0;0;0;0;61908;57279;174293;185358;159348;165191;0;0;0;0;500;1175;0;0;60000;99000;0;0;90985;143922;167775;248642;183950;237398;249940;300245;224926;273397;605576;977289;866038;1618290;677172;1406070;747000;1530850;913368;1595214;775778;1314973;1230342;2107858;1132130;1831063;2143908;3364780;1535405;2466354;2784602;5050523;2414546;4925298;3756427;7373437;3272894;6110335;3393518;5878724;4151658;6914211;3204401;5141107;4439980;6822932;3814463;6131726;3614425;5783515;4772487;8961707;5570468;12876359;4003555;8938827;2707950;7174253;4001175;14015433;2168980;6749165;3535083;10484979;4450419;11610811;2036338;4596349;1845255;4043813;1890810;5330360;1006241;2379350;1381569;3277767;481953;1128364;950486;2082222
67;Líbano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;14880;23946
68;Libêria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336;326;520;638;842;1194;878;1123
69;Líbia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1037;0;0;0;0;9365;7442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7584;20760;30720;96754;33156;87798;0;0;0;0;0;0;207360;121731;16587;22232;285756;476853
70;Luxemburgo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;722;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;430
71;Malásia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;220;0;0;0;0;6384;8907;10611;13367;15020;21788;30248;41997;19080;29463;34980;62952;38340;68763;35196;51687;0;0;18200;28470;36750;63349;37100;64544;18550;32203;55650;103400;18550;36544;18550;38955;18550;38955;37100;75128;18550;36173;18550;36173;18550;36173;18550;36173;18550;38028;37100;89040;18550;44520;0;0;18550;72160;0;0;18550;53795;0;0;0;0;0;0;0;0;0;0;9275;24115;10070;22066;0;0
72;Malta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;105;276;277;2364;2825;1500;2360
73;Marshall, Ilhas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;678;817;948;1479;1844;4282;6165
74;Mauritânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3630;2460;1788;855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;México;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769560;704455;0;0;0;0;174900;160719;0;0;0;0;60813;12276;17943;4154;0;0;0;0;0;0;0;0;0;0;0;0;116865;272240;0;0;18550;48230;37074;102175;61932;243124;83291;309005;86626;310549;109550;281131;82377;238026;95340;305904;76435;279378;24173;66078;24602;67789;46857;112458;8829;21188
76;Moçambique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4065;2910;3850;2604;16726;9847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477;441
77;Mônaco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;37;0;0
78;Montenegro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12
79;Namíbia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;80;90;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80;Nigéria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;Noruega;0;0;0;0;0;0;29835;14172;0;0;0;0;0;0;0;0;0;0;60451;70730;19875;26831;0;0;0;0;0;0;0;0;0;0;34450;34339;71285;93792;0;0;53265;72794;17755;24857;0;0;0;0;0;0;0;0;0;0;0;0;17500;28158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2016;6655;0;0;0;0;0;0;0;0;0;0;501;727;0;0;554;580;592;1328
82;Nova Caledônia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;924;1095
83;Nova Zelândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1060;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55650;79673;129320;196776;129850;248297;0;0;0;0;0;0;0;0;0;0;18550;22260;83700;112955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18550;46376;9275;24115;9275;20405;0;0;0;0;9275;24115;0;0;0;0;0;0
84;Países Baixos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;260;986;715;250;300;115210;128020;0;0;103620;107357;165700;160324;112065;118963;170380;168631;286560;237580;287040;272588;348040;372131;106080;173898;231920;401084;176800;321578;70200;113291;212160;305230;0;0;54600;76446;109550;204694;73850;128433;294700;548564;0;0;864;1028;0;0;0;0;13;98;13;98;47980;70330;37100;47821;18550;32100;0;0;0;0;0;0;12575;31489;30;130;185500;475488;0;0;31;38;0;0;90;234;97;130;144;151;84;109;7194;23063
85;Panamá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;152;1560;2581;4240;4664;6890;7319;0;0;2650;3675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18550;28229;7800;12020;21000;32730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;617;0;0;0;0;534;734;691;801;1335;1714;3376;5698
86;Paquistão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;Paraguai;0;0;0;0;260;89;3162;1781;6173;3656;8251;4349;6441;4114;5384;4006;7076;5900;8214;7340;3270;3176;3468;3134;2690;3322;3476;3247;3539;3237;3144;3316;2100;2051;673;771;826;897;2964;2449;3190;7864;2259;1436;10844;46631;29896;60112;11241;20461;22557;29232;2038;3969;612;1078;656;703;0;0;47129;25528;22577;9844;13486;5381;0;0;0;0;27;32;611;561;5441;5848;73332;52504;11683;23404;13693;27644;14707;26178;52267;71708;57407;106312;118336;192846;170571;232486;105816;157128;120644;188985;128378;168205;23723;24609;216654;228263;233881;253691
88;Peru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9378;12044;3600;1332;3600;1332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7950;19478;0;0;11925;47343;5035;18881;10755;26560;10995;29702;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;Polônia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;1708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;Porto Rico;0;0;0;0;3159;986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33254;39023;86180;88615;242966;198518;213590;192723;130420;158520;183495;233528;201708;285511;159025;267708;160345;254178;279860;381102;348225;454992;456886;570902;443197;626893;317846;503746;377221;640049;608746;1162841;417407;806033;318723;587197;492130;787540;486175;749938;245215;349681;456295;639687;629195;864725;388500;589696;381495;693953;407105;952558;351740;803785;75860;178570;74200;293092;0;0;0;0;18550;48230;0;0;0;0;0;0;0;0;0;0;0;0;24380;53636
91;Portugal;0;0;0;0;1128;350;0;0;192;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;120;3600;5130;0;0;0;0;3000;5553;0;0;0;0;0;0;5881;8664;4427;4413;2700;1581;1980;1095;19792;12297;2862;1898;0;0;0;0;0;0;0;0;0;0;121;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2082;2803;24;24;105284;96479;222502;164783
92;Quênia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;Reino Unido;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2620;2668;48880;49472;50700;50820;25100;31297;400;543;33280;28670;0;0;16640;15808;17680;15648;53040;54118;53040;53813;52520;65489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1060;1802;0;0;23000;65044;0;0;0;0;0;0;0;0;4310;3110;3168;2480;0;0;0;0;0;0;30;110;0;0;0;0;0;0;0;0;312;1692;0;0;8706;16372;457;929;8216;15433;672;1773;1464;2373;8829;16213
94;República Centro Africana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;República Dominicana;0;0;0;0;0;0;1128;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6256;4526;25440;42300;26770;45361;15900;27030;15900;27030;3180;5406;36040;61268;10335;22572;30210;75434;21465;60138;21431;61904;38160;151549;14310;54564;37365;83445;25970;97634;20270;65855;25970;96571;44520;169620;29680;113081;29680;113080;14840;56540;27825;84068
96;República Federativa da Rússia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;112;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;56445;70556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;Rússia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98050;122563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;83;0;0;0;0
98;São Tomé e Príncipe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;442;0;0;0;0;0;0;0;0
99;Senegal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1353;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;283;1880;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;Serra Leoa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840;1355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;13;0;0;0;0;0;0
101;Singapura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3526;12989;2020;3510
102;Sri Lanka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1060;1359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;142;0;0;0;0
103;Suécia;0;0;0;0;0;0;0;0;0;0;0;0;9450;7020;464692;289359;726130;607102;1007841;1129727;1321305;1560336;766645;996862;1001105;1156253;300245;325287;235055;221917;165095;161861;261025;245007;315065;393319;281695;377622;317470;439076;228165;385903;229225;350096;176755;261005;124815;165891;221200;298690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;Suíça;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113155;152757;0;0;0;0;17755;26388;0;0;0;0;0;0;36400;50200;37100;55650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;91;0;0;165;321;297;467;119;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;276;826
105;Suriname;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6022;2570;0;0;0;0;0;0;6848;3700;0;0;0;0;0;0;0;0;0;0;41000;144320;21750;78278;12250;45693;25250;94184;23445;85387;15000;53460;19000;71250;0;0;3180;8586;13030;31236;5300;17596
106;Tailândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18550;33713;18550;35883;37100;65814;18550;34318;0;0;0;0;1590;3045;0;0;0;0;1800;3060;4500;9405;3000;8526;4500;12789;2400;6821;0;0;2700;10800;3300;58383;4980;19920;0;0;3960;33741;6720;23275;96;108;84;82;1278;5183;2;4
107;Taiwan (Formosa);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49690;48082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6900;4550;19200;11200;0;0;0;0;9600;3956;0;0;10878;13463;3987;2496;0;0;22550;34715;11427;19778;11404;22807;11404;27778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1809;4834;0;0;58358;107799;60813;122005
108;Tanzânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516;812;180;285;186;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;Tcheca, República;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;794;1319;2245;4578;1306;2534;996;1436;0;0;941;3917;0;0;0;0;120;416;360;1184;0;0;130;279;194;457;0;0;0;0;0;0;0;0
110;Togo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;642;489;709;556;0;0;0;0;0;0;0;0;0;0
111;Trinidade e Tobago;0;0;7896;2579;0;0;0;0;0;0;0;0;0;0;2475;1573;26660;10576;26120;12000;0;0;0;0;0;0;0;0;0;0;246;270;202685;243957;110240;153894;55120;76947;0;0;43990;96778;17490;35592;17490;30869;0;0;0;0;0;0;0;0;14864;11826;13616;13653;39750;46545;18550;31164;0;0;0;0;18550;24830;55650;74555;63288;85643;0;0;30985;56135;3446;3471;0;0;0;0;18550;71232;37100;137106;18550;63958;37100;127997;39155;132194;37610;128791;18550;63977;0;0;0;0;0;0;0;0
112;Turquia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;100;24;30;48;54;0;0
