"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"25.07.2016","56.873","57.006","57.205","56.398","3,22M","-0,23%"
"22.07.2016","57.002","56.641","57.171","56.518","3,00M","0,64%"
"21.07.2016","56.641","56.578","56.906","56.233","3,59M","0,11%"
"20.07.2016","56.578","56.699","56.927","56.221","4,00M","-0,21%"
"19.07.2016","56.698","56.487","56.698","56.246","3,91M","0,38%"
"18.07.2016","56.484","55.573","56.509","55.355","4,11M","1,63%"
"15.07.2016","55.578","55.482","55.649","55.233","3,80M","0,18%"
"14.07.2016","55.481","54.601","55.634","54.601","4,54M","1,62%"
"13.07.2016","54.598","54.256","54.647","53.733","4,16M","0,63%"
"12.07.2016","54.256","53.961","54.746","53.961","4,00M","0,55%"
"11.07.2016","53.960","53.143","54.021","53.143","3,31M","1,54%"
"08.07.2016","53.141","52.020","53.166","52.020","3,09M","2,16%"
"07.07.2016","52.015","51.902","52.719","51.888","3,83M","0,22%"
"06.07.2016","51.902","51.842","51.909","50.825","3,38M","0,11%"
"05.07.2016","51.842","52.565","52.565","51.510","3,22M","-1,38%"
"04.07.2016","52.569","52.241","52.918","52.241","2,08M","0,64%"
"01.07.2016","52.233","51.540","52.346","51.411","4,24M","1,37%"
"30.06.2016","51.527","51.001","51.619","50.585","4,51M","1,03%"
"29.06.2016","51.002","50.009","51.229","50.009","4,09M","1,99%"
"28.06.2016","50.007","49.252","50.301","49.252","3,51M","1,55%"
"27.06.2016","49.246","50.106","50.162","48.954","3,33M","-1,72%"
"24.06.2016","50.105","51.561","51.561","49.544","4,27M","-2,82%"
"23.06.2016","51.560","50.161","51.673","50.161","3,26M","2,80%"
"22.06.2016","50.156","50.835","51.239","50.060","3,75M","-1,34%"
"21.06.2016","50.838","50.326","50.870","49.678","3,45M","1,01%"
"20.06.2016","50.329","49.539","50.782","49.539","3,59M","1,61%"
"17.06.2016","49.534","49.409","50.191","49.405","4,38M","0,25%"
"16.06.2016","49.412","48.901","49.412","48.067","4,01M","1,02%"
"15.06.2016","48.915","48.649","49.415","48.324","5,16M","0,55%"
"14.06.2016","48.648","49.662","49.894","48.216","4,01M","-2,04%"
"13.06.2016","49.661","49.419","49.764","48.804","2,71M","0,48%"
"10.06.2016","49.422","51.117","51.117","49.421","3,07M","-3,32%"
"09.06.2016","51.118","51.633","51.633","50.832","3,31M","-0,99%"
"08.06.2016","51.629","50.490","51.812","50.490","4,35M","2,26%"
"07.06.2016","50.488","50.432","50.641","50.005","3,05M","0,11%"
"06.06.2016","50.432","50.627","50.924","50.097","3,11M","-0,37%"
"03.06.2016","50.620","49.888","50.634","49.888","3,43M","1,47%"
"02.06.2016","49.887","49.008","49.906","48.781","3,63M","1,78%"
"01.06.2016","49.013","48.468","49.057","48.200","3,39M","1,12%"
"31.05.2016","48.472","48.963","49.269","48.292","5,80M","-1,01%"
"30.05.2016","48.964","49.051","49.203","48.799","1,21M","-0,18%"
"27.05.2016","49.051","49.481","49.805","48.869","2,80M","-0,87%"
"25.05.2016","49.483","49.347","50.357","49.347","3,58M","0,28%"
"24.05.2016","49.345","49.330","50.002","49.153","3,24M","0,03%"
"23.05.2016","49.330","49.709","49.709","48.695","3,52M","-0,79%"
"20.05.2016","49.723","50.133","50.822","49.723","3,36M","-0,82%"
"19.05.2016","50.133","50.556","50.556","49.588","4,03M","-0,85%"
"18.05.2016","50.562","50.836","51.373","50.301","4,20M","-0,55%"
"17.05.2016","50.839","51.795","51.946","50.689","3,99M","-1,86%"
"16.05.2016","51.803","51.803","52.305","51.585","3,64M","0,00%"
"13.05.2016","51.804","53.236","53.250","51.366","4,45M","-2,70%"
"12.05.2016","53.241","52.765","53.798","52.424","4,77M","0,90%"
"11.05.2016","52.764","53.072","53.976","52.736","4,48M","-0,58%"
"10.05.2016","53.071","50.994","53.071","50.994","4,21M","4,08%"
"09.05.2016","50.990","51.717","51.717","49.908","5,09M","-1,41%"
"06.05.2016","51.718","51.671","52.159","51.204","3,40M","0,09%"
"05.05.2016","51.671","52.569","53.071","51.311","3,65M","-1,68%"
"04.05.2016","52.553","52.253","52.672","51.931","4,40M","0,56%"
"03.05.2016","52.260","53.557","53.557","52.260","4,01M","-2,43%"
"02.05.2016","53.562","53.910","54.113","53.265","3,39M","-0,65%"
"29.04.2016","53.911","54.317","54.705","53.592","5,05M","-0,74%"
"28.04.2016","54.312","54.475","54.978","53.963","4,55M","-0,30%"
"27.04.2016","54.478","53.094","54.560","53.094","5,05M","2,63%"
"26.04.2016","53.083","51.867","53.108","51.838","3,87M","2,35%"
"25.04.2016","51.862","52.911","52.949","51.748","3,81M","-1,98%"
"22.04.2016","52.908","53.630","53.630","52.629","4,39M","-1,35%"
"20.04.2016","53.631","53.711","53.857","53.149","4,69M","-0,15%"
"19.04.2016","53.710","52.894","54.054","52.894","5,19M","1,54%"
"18.04.2016","52.894","53.229","53.479","52.305","4,53M","-0,63%"
"15.04.2016","53.228","52.414","53.390","52.414","5,20M","1,56%"
"14.04.2016","52.411","53.150","53.699","52.242","5,66M","-1,39%"
"13.04.2016","53.150","52.010","53.844","52.010","6,57M","2,21%"
"12.04.2016","52.002","50.166","52.327","50.166","5,31M","3,66%"
"11.04.2016","50.165","50.303","51.089","50.078","4,18M","-0,25%"
"08.04.2016","50.293","48.517","50.486","48.517","5,20M","3,67%"
"07.04.2016","48.513","48.099","48.940","48.099","3,15M","0,87%"
"06.04.2016","48.096","49.054","49.054","47.874","3,93M","-1,95%"
"05.04.2016","49.054","48.778","49.629","48.149","3,66M","0,56%"
"04.04.2016","48.780","50.556","50.556","48.600","3,67M","-3,52%"
"01.04.2016","50.562","50.054","50.768","49.361","4,01M","1,01%"
"31.03.2016","50.055","51.248","51.248","49.642","4,38M","-2,33%"
"30.03.2016","51.249","51.155","52.262","50.900","4,88M","0,18%"
"29.03.2016","51.155","50.839","51.765","50.387","4,45M","0,62%"
"28.03.2016","50.838","49.687","51.149","49.687","3,62M","2,38%"
"24.03.2016","49.657","49.686","49.686","48.778","3,80M","-0,07%"
"23.03.2016","49.690","51.005","51.005","49.491","3,75M","-2,59%"
"22.03.2016","51.010","51.170","51.215","50.812","4,02M","-0,32%"
"21.03.2016","51.172","50.816","51.370","50.765","3,82M","0,70%"
"18.03.2016","50.815","50.915","51.308","50.202","5,62M","-0,19%"
"17.03.2016","50.914","47.770","51.268","47.770","7,47M","6,60%"
"16.03.2016","47.763","47.130","47.814","46.521","5,27M","1,34%"
"15.03.2016","47.130","48.866","48.866","46.684","5,67M","-3,56%"
"14.03.2016","48.867","49.639","50.166","48.757","4,95M","-1,55%"
"11.03.2016","49.639","49.574","50.038","49.156","6,19M","0,14%"
"10.03.2016","49.571","48.667","49.974","47.922","7,70M","1,86%"
"09.03.2016","48.665","49.102","50.001","48.623","6,42M","-0,89%"
"08.03.2016","49.102","49.244","49.914","48.847","7,37M","-0,29%"
"07.03.2016","49.246","49.089","49.639","48.746","5,90M","0,33%"
"04.03.2016","49.085","47.194","50.024","47.194","10,60M","4,01%"
"03.03.2016","47.193","44.900","47.375","44.900","9,31M","5,12%"
"02.03.2016","44.893","44.122","44.983","43.841","5,16M","1,75%"
"01.03.2016","44.122","42.795","44.181","42.795","4,75M","3,10%"
"29.02.2016","42.794","41.599","43.053","41.599","4,61M","2,89%"
"26.02.2016","41.593","41.889","42.495","41.417","3,38M","-0,70%"
"25.02.2016","41.888","42.084","42.327","41.442","4,05M","-0,47%"
"24.02.2016","42.085","42.521","42.521","41.211","3,63M","-1,03%"
"23.02.2016","42.521","43.235","43.601","42.359","3,92M","-1,65%"
"22.02.2016","43.235","41.544","43.345","41.544","4,65M","4,07%"
"19.02.2016","41.543","41.477","41.828","41.071","3,40M","0,16%"
"18.02.2016","41.478","41.624","41.698","41.183","3,64M","-0,37%"
"17.02.2016","41.631","40.958","42.436","40.958","5,47M","1,67%"
"16.02.2016","40.948","40.093","41.206","40.074","4,04M","2,13%"
"15.02.2016","40.093","39.808","40.671","39.808","1,75M","0,72%"
"12.02.2016","39.808","39.324","39.901","39.324","3,43M","1,25%"
"11.02.2016","39.318","40.370","40.370","38.928","3,79M","-2,62%"
"10.02.2016","40.377","40.592","40.592","39.960","","-0,53%"
"05.02.2016","40.592","40.812","41.249","40.566","3,67M","-0,56%"
"04.02.2016","40.822","39.589","41.444","39.589","5,56M","3,11%"
"03.02.2016","39.589","38.597","39.726","38.597","4,37M","2,57%"
"02.02.2016","38.596","40.564","40.564","38.596","4,56M","-4,87%"
"01.02.2016","40.570","40.397","40.570","39.738","3,77M","0,41%"
"29.01.2016","40.406","38.635","40.406","38.635","5,65M","4,60%"
"28.01.2016","38.630","38.376","39.100","37.996","4,60M","0,66%"
"27.01.2016","38.376","37.501","38.766","37.402","4,79M","2,34%"
"26.01.2016","37.497","38.031","38.031","37.112","3,72M","-1,40%"
"22.01.2016","38.031","37.737","38.444","37.737","4,33M","0,83%"
"21.01.2016","37.717","37.647","38.079","37.495","3,89M","0,19%"
"20.01.2016","37.645","38.056","38.056","37.046","4,08M","-1,08%"
"19.01.2016","38.057","37.941","38.857","37.941","3,14M","0,32%"
"18.01.2016","37.937","38.572","38.633","37.937","2,23M","-1,64%"
"15.01.2016","38.569","39.494","39.494","37.986","4,20M","-2,36%"
"14.01.2016","39.500","38.944","39.502","38.459","3,99M","1,43%"
"13.01.2016","38.944","39.518","40.050","38.822","3,68M","-1,44%"
"12.01.2016","39.514","39.955","40.261","39.426","3,49M","-1,09%"
"11.01.2016","39.950","40.612","40.974","39.924","3,18M","-1,63%"
"08.01.2016","40.612","40.695","41.218","40.463","3,32M","-0,20%"
"07.01.2016","40.695","41.772","41.772","40.695","4,16M","-2,58%"
"06.01.2016","41.773","42.410","42.410","41.590","4,06M","-1,52%"
"05.01.2016","42.419","42.139","42.534","42.137","2,64M","0,66%"
"04.01.2016","42.141","43.349","43.349","42.125","3,07M","-2,79%"
"30.12.2015","43.350","43.653","43.662","43.217","2,76M","-0,70%"
"29.12.2015","43.654","43.781","44.042","43.523","1,73M","-0,25%"
"28.12.2015","43.764","44.016","44.087","43.709","1,85M","-0,57%"
"23.12.2015","44.015","43.479","44.233","43.479","2,58M","1,25%"
"22.12.2015","43.470","43.208","43.632","43.137","2,66M","0,62%"
"21.12.2015","43.200","43.912","44.223","43.196","3,56M","-1,62%"
"18.12.2015","43.911","45.249","45.249","43.690","4,71M","-2,98%"
"17.12.2015","45.261","45.016","46.251","45.016","3,12M","0,55%"
"16.12.2015","45.016","44.868","45.099","44.095","3,43M","0,32%"
"15.12.2015","44.872","44.748","45.423","44.748","2,64M","0,28%"
"14.12.2015","44.747","45.258","45.258","44.531","2,56M","-1,14%"
"11.12.2015","45.263","45.630","45.981","45.068","3,38M","-0,81%"
"10.12.2015","45.631","46.084","46.323","45.351","3,75M","-1,04%"
"09.12.2015","46.108","44.444","46.438","44.444","4,58M","3,75%"
"08.12.2015","44.443","45.223","45.233","44.232","3,30M","-1,72%"
"07.12.2015","45.223","45.361","46.157","45.217","2,94M","-0,30%"
"04.12.2015","45.361","46.385","46.385","45.023","3,63M","-2,23%"
"03.12.2015","46.393","44.923","47.142","44.923","4,56M","3,29%"
"02.12.2015","44.915","45.046","45.338","44.579","4,31M","-0,29%"
"01.12.2015","45.047","45.121","45.482","44.775","4,31M","-0,16%"
"30.11.2015","45.120","45.871","45.931","45.106","7,39M","-1,64%"
"27.11.2015","45.873","47.144","47.144","45.812","3,13M","-2,70%"
"26.11.2015","47.146","46.867","47.199","46.867","2,36M","0,60%"
"25.11.2015","46.867","48.270","48.270","46.742","4,10M","-2,94%"
"24.11.2015","48.284","48.143","48.320","47.442","3,55M","0,28%"
"23.11.2015","48.150","48.138","48.745","47.988","3,38M","0,02%"
"19.11.2015","48.139","47.437","48.227","47.437","4,19M","1,48%"
"18.11.2015","47.436","47.241","47.951","47.241","4,09M","0,40%"
"17.11.2015","47.248","46.848","47.698","46.848","3,45M","0,86%"
"16.11.2015","46.847","46.519","46.905","46.399","3,24M","0,71%"
"13.11.2015","46.517","46.884","46.884","46.311","3,63M","-0,78%"
"12.11.2015","46.884","47.065","47.460","46.696","3,25M","-0,39%"
"11.11.2015","47.065","46.207","47.231","46.207","3,17M","1,86%"
"10.11.2015","46.207","46.195","46.207","45.397","2,48M","0,03%"
"09.11.2015","46.195","46.915","47.001","46.057","2,35M","-1,54%"
"06.11.2015","46.919","48.046","48.046","46.397","3,19M","-2,35%"
"05.11.2015","48.047","47.712","48.061","47.430","3,19M","0,71%"
"04.11.2015","47.710","48.059","49.054","47.441","3,74M","-0,71%"
"03.11.2015","48.054","45.869","48.054","45.866","4,75M","4,76%"
"30.10.2015","45.869","45.628","45.975","45.401","3,33M","0,53%"
"29.10.2015","45.628","46.740","46.740","45.628","3,18M","-2,38%"
"28.10.2015","46.741","47.038","47.442","46.388","4,09M","-0,64%"
"27.10.2015","47.043","47.205","47.338","46.742","3,44M","-0,35%"
"26.10.2015","47.209","47.607","47.875","47.105","2,53M","-0,81%"
"23.10.2015","47.597","47.774","48.837","47.502","3,59M","-0,37%"
"22.10.2015","47.772","47.027","47.909","47.027","3,22M","1,59%"
"21.10.2015","47.026","47.077","47.274","46.654","3,05M","-0,11%"
"20.10.2015","47.077","47.447","47.728","46.623","3,40M","-0,78%"
"19.10.2015","47.447","47.242","47.536","46.917","3,13M","0,45%"
"16.10.2015","47.236","47.161","47.727","46.517","3,65M","0,16%"
"15.10.2015","47.161","46.730","47.188","46.321","3,65M","0,96%"
"14.10.2015","46.710","47.349","47.715","46.701","6,14M","-1,38%"
"13.10.2015","47.363","49.339","49.339","47.135","4,35M","-4,00%"
"09.10.2015","49.338","49.105","49.752","48.698","4,69M","0,47%"
"08.10.2015","49.107","48.915","49.247","48.658","3,70M","0,39%"
"07.10.2015","48.914","47.735","49.290","47.715","6,25M","2,47%"
"06.10.2015","47.735","47.598","48.092","47.389","3,37M","0,29%"
"05.10.2015","47.598","47.033","48.081","47.019","3,32M","1,20%"
"02.10.2015","47.033","45.313","47.033","44.973","4,13M","3,80%"
"01.10.2015","45.313","45.064","45.547","44.789","3,89M","0,56%"
"30.09.2015","45.059","44.132","45.294","44.132","4,98M","2,10%"
"29.09.2015","44.132","43.956","44.531","43.956","3,05M","0,40%"
"28.09.2015","43.957","44.832","44.832","43.767","2,86M","-1,95%"
"25.09.2015","44.831","45.300","45.969","44.697","3,23M","-1,02%"
"24.09.2015","45.292","45.340","45.572","44.183","4,47M","-0,11%"
"23.09.2015","45.340","46.263","46.480","45.340","4,08M","-2,00%"
"22.09.2015","46.265","46.585","46.585","45.276","4,32M","-0,70%"
"21.09.2015","46.590","47.263","47.391","46.425","2,68M","-1,43%"
"18.09.2015","47.264","48.550","48.550","46.928","4,52M","-2,65%"
"17.09.2015","48.551","48.553","49.396","48.082","4,31M","0,00%"
"16.09.2015","48.553","47.364","48.681","47.364","4,45M","2,51%"
"15.09.2015","47.364","47.281","47.689","46.746","3,67M","0,17%"
"14.09.2015","47.282","46.400","47.386","46.218","3,69M","1,90%"
"11.09.2015","46.401","46.509","46.558","46.176","3,62M","-0,22%"
"10.09.2015","46.504","46.656","46.819","45.592","4,62M","-0,33%"
"09.09.2015","46.657","46.762","47.840","46.614","3,81M","-0,22%"
"08.09.2015","46.762","46.501","47.243","46.497","2,94M","0,57%"
"04.09.2015","46.498","47.366","47.377","46.320","4,30M","-1,83%"
"03.09.2015","47.366","46.468","47.532","46.279","4,23M","1,94%"
"02.09.2015","46.464","45.484","46.474","45.445","3,86M","2,17%"
"01.09.2015","45.477","46.625","46.625","45.278","3,78M","-2,46%"
"31.08.2015","46.626","47.151","47.151","45.570","4,95M","-1,12%"
"28.08.2015","47.154","47.697","47.872","46.847","3,90M","-1,18%"
"27.08.2015","47.715","46.038","47.997","46.038","4,38M","3,64%"
"26.08.2015","46.038","44.546","46.039","44.540","3,86M","3,35%"
"25.08.2015","44.545","44.338","45.588","44.338","3,84M","0,47%"
"24.08.2015","44.336","45.715","45.715","42.749","4,87M","-3,03%"
"21.08.2015","45.720","46.649","46.649","45.677","2,96M","-1,99%"
"20.08.2015","46.649","46.588","46.781","46.030","3,04M","0,13%"
"19.08.2015","46.588","47.451","47.451","45.977","3,34M","-1,82%"
"18.08.2015","47.451","47.220","48.084","46.676","3,65M","0,49%"
"17.08.2015","47.217","47.509","47.788","47.217","2,49M","-0,61%"
"14.08.2015","47.508","48.010","48.186","47.508","2,97M","-1,04%"
"13.08.2015","48.010","48.390","48.606","47.722","3,29M","-0,78%"
"12.08.2015","48.388","49.064","49.064","48.028","4,37M","-1,39%"
"11.08.2015","49.072","49.340","49.340","48.306","3,29M","-0,57%"
"10.08.2015","49.353","48.578","49.512","48.578","2,93M","1,60%"
"07.08.2015","48.577","50.013","50.013","48.512","3,32M","-2,87%"
"06.08.2015","50.011","50.280","50.534","49.624","3,75M","-0,55%"
"05.08.2015","50.287","50.067","50.853","50.067","2,75M","0,46%"
"04.08.2015","50.058","50.138","50.574","49.827","2,75M","-0,16%"
"03.08.2015","50.138","50.867","50.867","50.054","2,69M","-1,43%"
"31.07.2015","50.865","49.897","50.895","49.892","3,14M","1,94%"
"30.07.2015","49.897","50.245","50.645","49.612","3,26M","-0,69%"
"29.07.2015","50.245","49.602","50.333","49.422","3,75M","1,30%"
"28.07.2015","49.602","48.740","49.871","48.740","4,14M","1,78%"
"27.07.2015","48.736","49.246","49.298","48.640","3,49M","-1,04%"
"24.07.2015","49.246","49.804","49.831","48.624","3,74M","-1,13%"
"23.07.2015","49.807","50.916","51.063","49.668","4,31M","-2,18%"
"22.07.2015","50.916","51.474","51.474","50.592","3,22M","-1,09%"
"21.07.2015","51.474","51.603","51.998","51.244","3,03M","-0,24%"
"20.07.2015","51.600","52.341","52.424","51.525","2,72M","-1,42%"
"17.07.2015","52.342","53.070","53.310","52.221","2,52M","-1,37%"
"16.07.2015","53.070","52.902","53.417","52.714","2,14M","0,32%"
"15.07.2015","52.902","53.239","53.334","52.790","2,61M","-0,63%"
"14.07.2015","53.239","53.119","53.416","52.653","2,74M","0,23%"
"13.07.2015","53.119","52.591","53.164","52.591","2,69M","1,01%"
"10.07.2015","52.591","51.782","52.786","51.782","2,76M","1,56%"
"08.07.2015","51.782","52.343","52.468","51.574","2,97M","-1,07%"
"07.07.2015","52.344","52.149","52.388","51.130","3,65M","0,37%"
"06.07.2015","52.149","52.511","52.679","51.683","2,65M","-0,70%"
"03.07.2015","52.519","53.106","53.106","52.370","1,54M","-1,10%"
"02.07.2015","53.106","52.758","53.357","52.758","3,09M","0,66%"
"01.07.2015","52.758","53.081","53.456","52.603","2,80M","-0,61%"
"30.06.2015","53.081","53.014","53.345","52.813","3,11M","0,13%"
"29.06.2015","53.014","54.013","54.013","52.647","2,63M","-1,86%"
"26.06.2015","54.017","53.181","54.076","53.151","2,79M","1,58%"
"25.06.2015","53.176","53.840","53.840","52.879","3,33M","-1,24%"
"24.06.2015","53.843","53.772","54.236","53.628","2,82M","0,13%"
"23.06.2015","53.772","53.865","54.361","53.772","2,71M","-0,17%"
"22.06.2015","53.864","53.750","54.342","53.655","2,43M","0,21%"
"19.06.2015","53.749","54.236","54.236","53.479","2,95M","-0,90%"
"18.06.2015","54.239","53.251","54.352","53.214","2,75M","1,86%"
"17.06.2015","53.249","53.698","53.755","52.965","3,09M","-0,84%"
"16.06.2015","53.702","53.144","53.969","53.107","3,38M","1,06%"
"15.06.2015","53.138","53.338","53.338","52.548","2,69M","-0,39%"
"12.06.2015","53.348","53.689","53.689","53.033","2,45M","-0,64%"
"11.06.2015","53.689","53.876","54.271","53.444","3,19M","-0,35%"
"10.06.2015","53.876","52.817","54.102","52.817","3,70M","2,01%"
"09.06.2015","52.816","52.810","53.292","52.688","3,79M","0,01%"
"08.06.2015","52.810","52.975","53.325","52.810","2,66M","-0,31%"
"05.06.2015","52.973","53.518","53.518","52.808","2,81M","-1,03%"
"03.06.2015","53.523","54.254","54.254","53.462","3,42M","-1,32%"
"02.06.2015","54.236","53.035","54.236","53.035","3,58M","2,27%"
"01.06.2015","53.031","52.753","53.233","52.666","2,76M","0,51%"
"29.05.2015","52.760","53.974","53.974","52.760","5,73M","-2,25%"
"28.05.2015","53.976","54.230","54.230","53.363","3,00M","-0,48%"
"27.05.2015","54.236","53.631","54.293","53.136","3,58M","1,13%"
"26.05.2015","53.630","54.609","54.609","53.548","3,43M","-1,79%"
"25.05.2015","54.609","54.378","54.868","53.972","1,65M","0,43%"
"22.05.2015","54.377","55.112","55.223","54.038","3,80M","-1,33%"
"21.05.2015","55.112","54.900","55.112","54.526","3,41M","0,38%"
"20.05.2015","54.901","55.497","55.645","54.820","3,38M","-1,08%"
"19.05.2015","55.499","56.204","56.212","55.027","3,32M","-1,26%"
